screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent
settings_main,"Bluetooth, pairing",elder_zoom_heavy,co_present,"[414, 916]",414,916,252,885,578,942,1,1,1,bracket,vision,0
settings_main,Apps,elder_zoom_heavy,co_present,"[307, 1121]",307,1121,252,1086,362,1151,1,1,1,bracket,vision,0
settings_main,"Assistant, recent apps, default apps",elder_zoom_heavy,co_present,"[585, 1180]",585,1180,252,1151,919,1208,1,1,1,bracket,vision,0
settings_main,Notifications,elder_zoom_heavy,co_present,"[389, 1344]",389,1344,252,1310,526,1375,1,1,1,bracket,vision,0
settings_main,"Notification history, conversations",elder_zoom_heavy,co_present,"[568, 1406]",568,1406,252,1375,885,1432,1,1,1,bracket,vision,0
settings_main,Sound & vibration,elder_zoom_heavy,co_present,"[455, 1569]",455,1569,252,1534,628,1599,1,1,1,bracket,vision,0
settings_main,Volume and haptics,elder_zoom_heavy,co_present,"[452, 1629]",452,1629,252,1599,623,1656,1,1,1,bracket,vision,0
settings_main,Modes,elder_zoom_heavy,co_present,"[324, 1782]",324,1782,252,1758,398,1823,1,1,1,bracket,vision,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_zoom_heavy,co_present,"[550, 1854]",550,1854,252,1823,847,1880,1,1,1,bracket,vision,0
settings_main,Display & touch,elder_zoom_heavy,co_present,"[441, 2020]",441,2020,252,1982,583,2047,1,1,1,bracket,vision,0
settings_main,"Dark theme, font size, touch",elder_zoom_heavy,co_present,"[528, 2082]",528,2082,252,2047,769,2104,1,1,1,bracket,vision,0
settings_main,Wallpaper & style,elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_main,"Colors, themed icons, app grid",elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_main,Storage,elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_main,Search Settings,elder_combo_max,co_present,"[546, 144]",546,144,234,82,888,203,1,1,1,bracket,vision,0
settings_main,Google,elder_combo_max,co_present,"[396, 412]",396,412,273,358,518,463,1,1,1,bracket,vision,0
settings_main,Services & preferences,elder_combo_max,co_present,"[467, 566]",467,566,273,463,976,650,1,1,1,bracket,vision,0
settings_main,Network & internet,elder_combo_max,co_present,"[596, 862]",596,862,273,807,917,912,1,1,1,bracket,vision,0
settings_main,"Mobile, Wi‑Fi, hotspot",elder_combo_max,co_present,"[490, 1008]",490,1008,273,912,976,1099,1,1,1,bracket,vision,0
settings_main,Connected devices,elder_combo_max,co_present,"[603, 1264]",603,1264,273,1210,930,1315,1,1,1,bracket,vision,0
settings_main,"Bluetooth, pairing",elder_combo_max,co_present,"[561, 1369]",561,1369,273,1315,849,1415,1,1,1,bracket,vision,0
settings_main,Apps,elder_combo_max,co_present,"[362, 1627]",362,1627,273,1572,452,1677,1,1,1,bracket,vision,0
settings_main,"Assistant, recent apps, default apps",elder_combo_max,co_present,"[577, 1772]",577,1772,273,1677,976,1864,1,1,1,bracket,vision,0
settings_main,Notifications,elder_combo_max,co_present,"[496, 2035]",496,2035,273,1975,716,2080,1,1,1,bracket,vision,0
settings_main,"Notification history, conversations",elder_combo_max,co_present,"[594, 2140]",594,2140,273,2080,976,2177,1,1,1,bracket,vision,0
settings_main,Sound & vibration,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,Volume and haptics,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,Modes,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,Display & touch,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,"Dark theme, font size, touch",elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,Wallpaper & style,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,"Colors, themed icons, app grid",elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,Storage,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_main,Search Settings,elder_combo_mid,co_present,"[485, 133]",485,133,216,79,783,184,1,1,1,bracket,vision,0
settings_main,Google,elder_combo_mid,co_present,"[361, 378]",361,378,252,330,470,422,1,1,1,bracket,vision,0
settings_main,Services & preferences,elder_combo_mid,co_present,"[586, 467]",586,467,252,422,921,510,1,1,1,bracket,vision,0
settings_main,Network & internet,elder_combo_mid,co_present,"[540, 703]",540,703,252,654,823,746,1,1,1,bracket,vision,0
settings_main,"Mobile, Wi‑Fi, hotspot",elder_combo_mid,co_present,"[571, 791]",571,791,252,746,882,834,1,1,1,bracket,vision,0
settings_main,Connected devices,elder_combo_mid,co_present,"[545, 983]",545,983,252,936,836,1028,1,1,1,bracket,vision,0
settings_main,"Bluetooth, pairing",elder_combo_mid,co_present,"[510, 1074]",510,1074,252,1028,765,1116,1,1,1,bracket,vision,0
settings_main,Apps,elder_combo_mid,co_present,"[331, 1313]",331,1313,252,1260,411,1352,1,1,1,bracket,vision,0
settings_main,"Assistant, recent apps, default apps",elder_combo_mid,co_present,"[585, 1438]",585,1438,252,1352,984,1517,1,1,1,bracket,vision,0
settings_main,Notifications,elder_combo_mid,co_present,"[449, 1667]",449,1667,252,1619,645,1711,1,1,1,bracket,vision,0
settings_main,"Notification history, conversations",elder_combo_mid,co_present,"[533, 1792]",533,1792,252,1711,984,1876,1,1,1,bracket,vision,0
settings_main,Sound & vibration,elder_combo_mid,co_present,"[540, 2026]",540,2026,252,1978,790,2070,1,1,1,bracket,vision,0
settings_main,Volume and haptics,elder_combo_mid,co_present,"[516, 2132]",516,2132,252,2070,833,2158,1,1,1,bracket,vision,0
settings_main,Modes,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_main,Display & touch,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_main,"Dark theme, font size, touch",elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_main,Wallpaper & style,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_main,"Colors, themed icons, app grid",elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_main,Storage,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_main,Search Settings,colorblind_deuteranomaly,co_present,"[373, 116]",373,116,189,80,578,151,1,1,1,bracket,vision,0
settings_main,Google,colorblind_deuteranomaly,co_present,"[288, 319]",288,319,221,289,354,346,1,1,1,bracket,vision,0
settings_main,Services & preferences,colorblind_deuteranomaly,co_present,"[410, 375]",410,375,221,346,600,397,1,1,1,bracket,vision,0
settings_main,Network & internet,colorblind_deuteranomaly,co_present,"[395, 553]",395,553,221,523,566,580,1,1,1,bracket,vision,0
settings_main,"Mobile, Wi‑Fi, hotspot",colorblind_deuteranomaly,co_present,"[412, 607]",412,607,221,580,572,631,1,1,1,bracket,vision,0
settings_main,Connected devices,colorblind_deuteranomaly,co_present,"[396, 752]",396,752,221,720,574,777,1,1,1,bracket,vision,0
settings_main,"Bluetooth, pairing",colorblind_deuteranomaly,co_present,"[384, 805]",384,805,221,777,508,828,1,1,1,bracket,vision,0
settings_main,Apps,colorblind_deuteranomaly,co_present,"[271, 984]",271,984,221,954,318,1011,1,1,1,bracket,vision,0
settings_main,"Assistant, recent apps, default apps",colorblind_deuteranomaly,co_present,"[512, 1038]",512,1038,221,1011,806,1062,1,1,1,bracket,vision,0
settings_main,Notifications,colorblind_deuteranomaly,co_present,"[340, 1181]",340,1181,221,1151,460,1208,1,1,1,bracket,vision,0
settings_main,"Notification history, conversations",colorblind_deuteranomaly,co_present,"[499, 1234]",499,1234,221,1208,777,1259,1,1,1,bracket,vision,0
settings_main,Sound & vibration,colorblind_deuteranomaly,co_present,"[384, 1377]",384,1377,221,1348,548,1405,1,1,1,bracket,vision,0
settings_main,Volume and haptics,colorblind_deuteranomaly,co_present,"[368, 1432]",368,1432,221,1405,546,1456,1,1,1,bracket,vision,0
settings_main,Modes,colorblind_deuteranomaly,co_present,"[286, 1574]",286,1574,221,1545,350,1602,1,1,1,bracket,vision,0
settings_main,"Do Not Disturb, Bedtime, Driving",colorblind_deuteranomaly,co_present,"[482, 1628]",482,1628,221,1602,744,1653,1,1,1,bracket,vision,0
settings_main,Display & touch,colorblind_deuteranomaly,co_present,"[364, 1772]",364,1772,221,1742,510,1799,1,1,1,bracket,vision,0
settings_main,"Dark theme, font size, touch",colorblind_deuteranomaly,co_present,"[450, 1827]",450,1827,221,1799,675,1850,1,1,1,bracket,vision,0
settings_main,Wallpaper & style,colorblind_deuteranomaly,co_present,"[366, 1971]",366,1971,221,1939,542,1996,1,1,1,bracket,vision,0
settings_main,"Colors, themed icons, app grid",colorblind_deuteranomaly,co_present,"[490, 2027]",490,2027,221,1996,717,2047,1,1,1,bracket,vision,0
settings_main,Storage,colorblind_deuteranomaly,co_present,"[290, 2211]",290,2211,221,2173,366,2219,1,1,1,bracket,vision,0
settings_network,Internet,baseline,co_present,"[293, 218]",293,218,221,189,364,246,1,1,1,bracket,vision,0
settings_network,AndroidWifi,baseline,co_present,"[316, 273]",316,273,221,246,413,297,1,1,1,bracket,vision,0
settings_network,SIMs,baseline,co_present,"[267, 416]",267,416,221,386,316,443,1,1,1,bracket,vision,0
settings_network,T-Mobile,baseline,co_present,"[293, 469]",293,469,221,443,361,494,1,1,1,bracket,vision,0
settings_network,Airplane mode,baseline,co_present,"[339, 636]",339,636,221,607,491,664,1,1,1,bracket,vision,0
settings_network,Hotspot & tethering,baseline,co_present,"[402, 807]",402,807,221,777,585,834,1,1,1,bracket,vision,0
settings_network,Data Saver,baseline,co_present,"[319, 1005]",319,1005,221,974,423,1031,1,1,1,bracket,vision,0
settings_network,VPN,baseline,co_present,"[265, 1201]",265,1201,221,1171,305,1228,1,1,1,bracket,vision,0
settings_network,None,baseline,co_present,"[265, 1255]",265,1255,221,1228,308,1279,1,1,1,bracket,vision,0
settings_network,Private DNS,baseline,co_present,"[195, 1398]",195,1398,84,1368,307,1425,1,1,1,bracket,vision,0
settings_network,Automatic,baseline,co_present,"[174, 1454]",174,1454,84,1425,253,1476,1,1,1,bracket,vision,0
settings_network,Adaptive connectivity,baseline,co_present,"[280, 1596]",280,1596,84,1565,482,1622,1,1,1,bracket,vision,0
settings_network,On,baseline,co_present,"[105, 1649]",105,1649,84,1622,129,1673,1,1,1,bracket,vision,0
settings_network,Mobile network security,baseline,co_present,"[322, 1796]",322,1796,84,1762,528,1819,1,1,1,bracket,vision,0
settings_network,"Network type, encryption, notification controls",baseline,co_present,"[459, 1845]",459,1845,84,1819,835,1870,1,1,1,bracket,vision,0
settings_network,Internet,elder_text_heavy,co_present,"[319, 230]",319,230,221,189,416,266,1,1,1,bracket,vision,0
settings_network,AndroidWifi,elder_text_heavy,co_present,"[359, 303]",359,303,221,266,499,339,1,1,1,bracket,vision,0
settings_network,SIMs,elder_text_heavy,co_present,"[285, 470]",285,470,221,428,350,505,1,1,1,bracket,vision,0
settings_network,T-Mobile,elder_text_heavy,co_present,"[322, 543]",322,543,221,505,425,578,1,1,1,bracket,vision,0
settings_network,Airplane mode,elder_text_heavy,co_present,"[404, 722]",404,722,221,681,588,758,1,1,1,bracket,vision,0
settings_network,Hotspot & tethering,elder_text_heavy,co_present,"[468, 902]",468,902,221,861,715,938,1,1,1,bracket,vision,0
settings_network,Data Saver,elder_text_heavy,co_present,"[381, 1144]",381,1144,221,1100,495,1177,1,1,1,bracket,vision,0
settings_network,VPN,elder_text_heavy,co_present,"[277, 1380]",277,1380,221,1339,334,1416,1,1,1,bracket,vision,0
settings_network,None,elder_text_heavy,co_present,"[286, 1455]",286,1455,221,1416,350,1489,1,1,1,bracket,vision,0
settings_network,Private DNS,elder_text_heavy,co_present,"[236, 1618]",236,1618,84,1578,387,1655,1,1,1,bracket,vision,0
settings_network,Automatic,elder_text_heavy,co_present,"[194, 1694]",194,1694,84,1655,333,1728,1,1,1,bracket,vision,0
settings_network,Adaptive connectivity,elder_text_heavy,co_present,"[359, 1860]",359,1860,84,1817,627,1894,1,1,1,bracket,vision,0
settings_network,On,elder_text_heavy,co_present,"[102, 1933]",102,1933,84,1894,151,1967,1,1,1,bracket,vision,0
settings_network,Mobile network security,elder_text_heavy,co_present,"[384, 2104]",384,2104,84,2056,688,2133,1,1,1,bracket,vision,0
settings_network,"Network type, encryption, notification controls",elder_text_heavy,co_present,"[438, 2184]",438,2184,84,2133,954,2219,1,1,1,bracket,vision,0
settings_network,Internet,elder_zoom_heavy,co_present,"[335, 251]",335,251,252,216,417,281,1,1,1,bracket,vision,0
settings_network,AndroidWifi,elder_zoom_heavy,co_present,"[358, 311]",358,311,252,281,468,338,1,1,1,bracket,vision,0
settings_network,SIMs,elder_zoom_heavy,co_present,"[306, 474]",306,474,252,440,361,505,1,1,1,bracket,vision,0
settings_network,T-Mobile,elder_zoom_heavy,co_present,"[337, 535]",337,535,252,505,412,562,1,1,1,bracket,vision,0
settings_network,Airplane mode,elder_zoom_heavy,co_present,"[420, 725]",420,725,252,691,561,756,1,1,1,bracket,vision,0
settings_network,Hotspot & tethering,elder_zoom_heavy,co_present,"[460, 922]",460,922,252,886,668,951,1,1,1,bracket,vision,0
settings_network,Data Saver,elder_zoom_heavy,co_present,"[405, 1146]",405,1146,252,1110,483,1175,1,1,1,bracket,vision,0
settings_network,VPN,elder_zoom_heavy,co_present,"[300, 1368]",300,1368,252,1334,347,1399,1,1,1,bracket,vision,0
settings_network,None,elder_zoom_heavy,co_present,"[302, 1429]",302,1429,252,1399,351,1456,1,1,1,bracket,vision,0
settings_network,Private DNS,elder_zoom_heavy,co_present,"[239, 1592]",239,1592,96,1558,351,1623,1,1,1,bracket,vision,0
settings_network,Automatic,elder_zoom_heavy,co_present,"[194, 1653]",194,1653,96,1623,290,1680,1,1,1,bracket,vision,0
settings_network,Adaptive connectivity,elder_zoom_heavy,co_present,"[324, 1815]",324,1815,96,1782,553,1847,1,1,1,bracket,vision,0
settings_network,On,elder_zoom_heavy,co_present,"[121, 1877]",121,1877,96,1847,148,1904,1,1,1,bracket,vision,0
settings_network,Mobile network security,elder_zoom_heavy,co_present,"[365, 2042]",365,2042,96,2006,604,2071,1,1,1,bracket,vision,0
settings_network,"Network type, encryption, notification controls",elder_zoom_heavy,co_present,"[460, 2133]",460,2133,96,2071,936,2177,1,1,1,bracket,vision,0
settings_network,Internet,elder_combo_max,co_present,"[407, 289]",407,289,273,234,540,339,1,1,1,bracket,vision,0
settings_network,AndroidWifi,elder_combo_max,co_present,"[464, 392]",464,392,273,339,656,439,1,1,1,bracket,vision,0
settings_network,SIMs,elder_combo_max,co_present,"[359, 605]",359,605,273,550,448,655,1,1,1,bracket,vision,0
settings_network,T-Mobile,elder_combo_max,co_present,"[412, 710]",412,710,273,655,553,755,1,1,1,bracket,vision,0
settings_network,Airplane mode,elder_combo_max,co_present,"[425, 965]",425,965,273,866,755,1062,1,1,1,bracket,vision,0
settings_network,Hotspot & tethering,elder_combo_max,co_present,"[448, 1272]",448,1272,273,1173,924,1369,1,1,1,bracket,vision,0
settings_network,Data Saver,elder_combo_max,co_present,"[461, 1635]",461,1635,273,1580,645,1685,1,1,1,bracket,vision,0
settings_network,VPN,elder_combo_max,co_present,"[349, 1951]",349,1951,273,1896,428,2001,1,1,1,bracket,vision,0
settings_network,None,elder_combo_max,co_present,"[359, 2057]",359,2057,273,2001,448,2101,1,1,1,bracket,vision,0
settings_network,Private DNS,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_network,Automatic,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_network,Adaptive connectivity,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_network,On,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_network,Mobile network security,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_network,"Network type, encryption, notification controls",elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_network,Internet,elder_combo_mid,co_present,"[370, 264]",370,264,252,216,490,308,1,1,1,bracket,vision,0
settings_network,AndroidWifi,elder_combo_mid,co_present,"[421, 354]",421,354,252,308,593,396,1,1,1,bracket,vision,0
settings_network,SIMs,elder_combo_mid,co_present,"[330, 546]",330,546,252,498,408,590,1,1,1,bracket,vision,0
settings_network,T-Mobile,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_network,Airplane mode,elder_combo_mid,co_present,"[473, 842]",473,842,252,794,699,886,1,1,1,bracket,vision,0
settings_network,Hotspot & tethering,elder_combo_mid,co_present,"[552, 1047]",552,1047,252,1002,852,1094,1,1,1,bracket,vision,0
settings_network,Data Saver,elder_combo_mid,co_present,"[409, 1334]",409,1334,252,1284,585,1376,1,1,1,bracket,vision,0
settings_network,VPN,elder_combo_mid,co_present,"[321, 1614]",321,1614,252,1566,389,1658,1,1,1,bracket,vision,0
settings_network,None,elder_combo_mid,co_present,"[327, 1705]",327,1705,252,1658,408,1746,1,1,1,bracket,vision,0
settings_network,Private DNS,elder_combo_mid,co_present,"[279, 1896]",279,1896,96,1848,463,1940,1,1,1,bracket,vision,0
settings_network,Automatic,elder_combo_mid,co_present,"[263, 1987]",263,1987,96,1940,401,2028,1,1,1,bracket,vision,0
settings_network,Adaptive connectivity,elder_combo_mid,co_present,"[453, 2179]",453,2179,96,2130,754,2196,1,1,1,bracket,vision,0
settings_network,On,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_network,Mobile network security,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_network,"Network type, encryption, notification controls",elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_network,Internet,colorblind_deuteranomaly,co_present,"[293, 220]",293,220,221,189,364,246,1,1,1,bracket,vision,0
settings_network,AndroidWifi,colorblind_deuteranomaly,co_present,"[317, 273]",317,273,221,246,413,297,1,1,1,bracket,vision,0
settings_network,SIMs,colorblind_deuteranomaly,co_present,"[268, 417]",268,417,221,386,316,443,1,1,1,bracket,vision,0
settings_network,T-Mobile,colorblind_deuteranomaly,co_present,"[289, 471]",289,471,221,443,361,494,1,1,1,bracket,vision,0
settings_network,Airplane mode,colorblind_deuteranomaly,co_present,"[355, 638]",355,638,221,607,491,664,1,1,1,bracket,vision,0
settings_network,Hotspot & tethering,colorblind_deuteranomaly,co_present,"[401, 807]",401,807,221,777,585,834,1,1,1,bracket,vision,0
settings_network,Data Saver,colorblind_deuteranomaly,co_present,"[337, 1004]",337,1004,221,974,423,1031,1,1,1,bracket,vision,0
settings_network,VPN,colorblind_deuteranomaly,co_present,"[264, 1201]",264,1201,221,1171,305,1228,1,1,1,bracket,vision,0
settings_network,None,colorblind_deuteranomaly,co_present,"[264, 1255]",264,1255,221,1228,308,1279,1,1,1,bracket,vision,0
settings_network,Private DNS,colorblind_deuteranomaly,co_present,"[195, 1403]",195,1403,84,1368,307,1425,1,1,1,bracket,vision,0
settings_network,Automatic,colorblind_deuteranomaly,co_present,"[171, 1452]",171,1452,84,1425,253,1476,1,1,1,bracket,vision,0
settings_network,Adaptive connectivity,colorblind_deuteranomaly,co_present,"[297, 1595]",297,1595,84,1565,482,1622,1,1,1,bracket,vision,0
settings_network,On,colorblind_deuteranomaly,co_present,"[102, 1650]",102,1650,84,1622,129,1673,1,1,1,bracket,vision,0
settings_network,Mobile network security,colorblind_deuteranomaly,co_present,"[354, 1794]",354,1794,84,1762,528,1819,1,1,1,bracket,vision,0
settings_network,"Network type, encryption, notification controls",colorblind_deuteranomaly,co_present,"[460, 1847]",460,1847,84,1819,835,1870,1,1,1,bracket,vision,0
youtube,Home,baseline,co_present,"[108, 2173]",108,2173,70,2175,147,2205,1,1,1,bracket,vision,0
youtube,Shorts,baseline,co_present,"[325, 2167]",325,2167,283,2175,365,2205,1,1,1,bracket,vision,0
youtube,Subscriptions,baseline,co_present,"[756, 2167]",756,2167,674,2175,838,2205,1,1,1,bracket,vision,0
youtube,You,baseline,co_present,"[973, 2173]",973,2173,947,2175,998,2205,1,1,1,bracket,vision,0
youtube,Home,elder_text_heavy,co_present,"[108, 2165]",108,2165,70,2175,147,2205,1,1,1,bracket,vision,0
youtube,Shorts,elder_text_heavy,co_present,"[324, 2149]",324,2149,283,2175,365,2205,1,1,1,bracket,vision,0
youtube,Subscriptions,elder_text_heavy,co_present,"[754, 2166]",754,2166,674,2175,838,2205,1,1,1,bracket,vision,0
youtube,You,elder_text_heavy,co_present,"[972, 2178]",972,2178,947,2175,998,2205,1,1,1,bracket,vision,0
youtube,Home,elder_zoom_heavy,co_present,"[108, 2146]",108,2146,65,2155,151,2190,1,1,1,bracket,vision,0
youtube,Shorts,elder_zoom_heavy,co_present,"[324, 2115]",324,2115,277,2155,371,2190,0,1,0,bracket,vision,0
youtube,Subscriptions,elder_zoom_heavy,co_present,"[756, 2151]",756,2151,662,2155,851,2190,1,1,1,bracket,vision,0
youtube,You,elder_zoom_heavy,co_present,"[978, 2148]",978,2148,943,2155,1001,2190,1,1,1,bracket,vision,0
youtube,Home,elder_combo_max,co_present,"[108, 2133]",108,2133,60,2128,156,2167,1,1,1,bracket,vision,0
youtube,Shorts,elder_combo_max,co_present,"[324, 2153]",324,2153,273,2128,376,2167,1,1,1,bracket,vision,0
youtube,Subscriptions,elder_combo_max,co_present,"[757, 2120]",757,2120,652,2128,860,2167,1,1,1,bracket,vision,0
youtube,You,elder_combo_max,co_present,"[974, 2150]",974,2150,941,2128,1003,2167,1,1,1,bracket,vision,0
youtube,Home,elder_combo_mid,co_present,"[108, 2143]",108,2143,65,2140,151,2175,1,1,1,bracket,vision,0
youtube,Shorts,elder_combo_mid,co_present,"[324, 2125]",324,2125,277,2140,371,2175,1,1,1,bracket,vision,0
youtube,Subscriptions,elder_combo_mid,co_present,"[758, 2163]",758,2163,662,2140,851,2175,1,1,1,bracket,vision,0
youtube,You,elder_combo_mid,co_present,"[971, 2168]",971,2168,943,2140,1001,2175,1,1,1,bracket,vision,0
youtube,Home,colorblind_deuteranomaly,co_present,"[108, 2163]",108,2163,70,2166,147,2196,1,1,1,bracket,vision,0
youtube,Shorts,colorblind_deuteranomaly,co_present,"[326, 2157]",326,2157,283,2166,365,2196,1,1,1,bracket,vision,0
youtube,Subscriptions,colorblind_deuteranomaly,co_present,"[757, 2165]",757,2165,674,2166,838,2196,1,1,1,bracket,vision,0
youtube,You,colorblind_deuteranomaly,co_present,"[972, 2163]",972,2163,947,2166,998,2196,1,1,1,bracket,vision,0
